# Data from Open Admin Data (https://openadmindata.org/mm/) — CC-BY-4.0. Please cite: https://github.com/open-admin-data/myanmar-administrative-divisions
id,level,level_name.local,level_name.en,name.local,name.en,name.slug,code.id,code.iso,parent.id,parent.name.local,parent.name.en,children_count.region,children_count.district,children_count.township,children_count.ward,zip_codes,geo.lat,geo.lon,source_url
MMR013021701,3,မြို့နယ်,Township,ဒဂုံမြို့သစ် (ဆိပ်ကမ်း),Dagon Myothit (Seikkan),dagon-myothit-seikkan-MMR013021701,MMR013021701,,MMR013D002,ရန်ကုန်(အရှေ့ပိုင်း),Yangon (East),,,,39,,16.84049,96.27256,
MMR013022701,3,မြို့နယ်,Township,မင်္ဂလာတောင်ညွန့်,Mingalartaungnyunt,mingalartaungnyunt-MMR013022701,MMR013022701,,MMR013D002,ရန်ကုန်(အရှေ့ပိုင်း),Yangon (East),,,,20,,16.78891,96.16786,
MMR013023701,3,မြို့နယ်,Township,သန်လျင်,Thanlyin,thanlyin-MMR013023701,MMR013023701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,45,,16.76378,96.25184,
MMR013024701,3,မြို့နယ်,Township,ကျောက်တန်း,Kyauktan,kyauktan-MMR013024701,MMR013024701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,55,,16.63393,96.32351,
MMR013024702,3,မြို့နယ်,Township,တံတား,Tadar,tadar-MMR013024702,MMR013024702,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,4,,16.64788,96.53949,
MMR013025701,3,မြို့နယ်,Township,သုံးခွ,Thongwa,thongwa-MMR013025701,MMR013025701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,76,,16.7586,96.52309,
MMR013026701,3,မြို့နယ်,Township,ခရမ်း,Kayan,kayan-MMR013026701,MMR013026701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,66,,16.90544,96.5605,
MMR013027701,3,မြို့နယ်,Township,တွံတေး,Twantay,twantay-MMR013027701,MMR013027701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,73,,16.70734,95.93047,
MMR013028701,3,မြို့နယ်,Township,ကော့မှူး,Kawhmu,kawhmu-MMR013028701,MMR013028701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,62,,16.54616,96.06195,
MMR013029701,3,မြို့နယ်,Township,ကွမ်းခြံကုန်း,Kungyangon,kungyangon-MMR013029701,MMR013029701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,50,,16.4394,96.0119,
MMR013030701,3,မြို့နယ်,Township,ဒလ,Dala,dala-MMR013030701,MMR013030701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,47,,16.75855,96.143,
MMR013031701,3,မြို့နယ်,Township,ဆိပ်ကြီး/ခနောင်တို,Seikgyikanaungto,seikgyikanaungto-MMR013031701,MMR013031701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,9,,16.75779,96.11637,
MMR013032701,3,မြို့နယ်,Township,ကိုကိုးကျွန်း,Cocokyun,cocokyun-MMR013032701,MMR013032701,,MMR013D003,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),,,,2,,14.13443,93.36821,
MMR013033701,3,မြို့နယ်,Township,ကျောက်တံတား,Kyauktada,kyauktada-MMR013033701,MMR013033701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,9,,16.77426,96.16164,
MMR013034701,3,မြို့နယ်,Township,ပန်းဘဲတန်း,Pabedan,pabedan-MMR013034701,MMR013034701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,11,,16.77698,96.15601,
MMR013035701,3,မြို့နယ်,Township,လမ်းမတော်,Lanmadaw,lanmadaw-MMR013035701,MMR013035701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,13,,16.77991,96.14234,
MMR013036701,3,မြို့နယ်,Township,လသာ,Latha,latha-MMR013036701,MMR013036701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,10,,16.77712,96.15053,
MMR013037701,3,မြို့နယ်,Township,အလုံ,Ahlone,ahlone-MMR013037701,MMR013037701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,11,,16.7824,96.12786,
MMR013038701,3,မြို့နယ်,Township,ကြည့်မြင်တိုင်,Kyeemyindaing,kyeemyindaing-MMR013038701,MMR013038701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,22,,16.81457,96.12188,
MMR013039701,3,မြို့နယ်,Township,စမ်းချောင်း,Sanchaung,sanchaung-MMR013039701,MMR013039701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,18,,16.80381,96.13729,
MMR013040701,3,မြို့နယ်,Township,လှိုင်,Hlaing,hlaing-MMR013040701,MMR013040701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,16,,16.84793,96.12523,
MMR013041701,3,မြို့နယ်,Township,ကမာရွတ်,Kamayut,kamayut-MMR013041701,MMR013041701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,10,,16.82768,96.13244,
MMR013042701,3,မြို့နယ်,Township,မရမ်းကုန်း,Mayangone,mayangone-MMR013042701,MMR013042701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,10,,16.86619,96.14261,
MMR013043701,3,မြို့နယ်,Township,ဒဂုံ,Dagon,dagon-MMR013043701,MMR013043701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,5,,16.79495,96.1469,
MMR013044701,3,မြို့နယ်,Township,ဗဟန်း,Bahan,bahan-MMR013044701,MMR013044701,,MMR013D004,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),,,,22,,16.81543,96.15611,
MMR013046701,3,မြို့နယ်,Township,လှိုင်သာယာ (အရှေ့ပိုင်း),Hlaingtharya (East),hlaingtharya-east-MMR013046701,MMR013046701,,MMR013D001,ရန်ကုန်(မြောက်ပိုင်း),Yangon (North),,,,14,,,96.06893,
MMR013047701,3,မြို့နယ်,Township,လှိုင်သာယာ (အနောက်ပိုင်း),Hlaingtharya (West),hlaingtharya-west-MMR013047701,MMR013047701,,MMR013D001,ရန်ကုန်(မြောက်ပိုင်း),Yangon (North),,,,15,,,96.06893,
MMR013D001,2,ခရိုင်,District,ရန်ကုန်(မြောက်ပိုင်း),Yangon (North),yangon-north-MMR013D001,MMR013D001,,MMR013,ရန်ကုန်တိုင်းဒေသကြီး,Yangon,,,12,400,,17.1257,96.0209,
MMR013D002,2,ခရိုင်,District,ရန်ကုန်(အရှေ့ပိုင်း),Yangon (East),yangon-east-MMR013D002,MMR013D002,,MMR013,ရန်ကုန်တိုင်းဒေသကြီး,Yangon,,,14,362,,16.8306,96.1912,
MMR013D003,2,ခရိုင်,District,ရန်ကုန်(တောင်ပိုင်း),Yangon (South),yangon-south-MMR013D003,MMR013D003,,MMR013,ရန်ကုန်တိုင်းဒေသကြီး,Yangon,,,11,489,,16.4594,95.9846,
MMR013D004,2,ခရိုင်,District,ရန်ကုန်(အနောက်ပိုင်း),Yangon (West),yangon-west-MMR013D004,MMR013D004,,MMR013,ရန်ကုန်တိုင်းဒေသကြီး,Yangon,,,12,157,,16.8051,96.1417,
MMR014,1,တိုင်းဒေသကြီး/ပြည်နယ်,State/Region,ရှမ်းပြည်နယ်,Shan,shan-MMR014,MMR014,,,,,,14,86,2077,,21.732,98.0476,https://openadmindata.org/mm/regions/shan-MMR014/
MMR014001701,3,မြို့နယ်,Township,တောင်ကြီး,Taunggyi,taunggyi-MMR014001701,MMR014001701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,46,,20.77477,97.03598,
MMR014001702,3,မြို့နယ်,Township,အေးသာယာ,Ayetharyar,ayetharyar-MMR014001702,MMR014001702,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,12,,20.77475,96.99882,
MMR014001703,3,မြို့နယ်,Township,ကျောက်တလုံးကြီး,Kyauktalonegyi,kyauktalonegyi-MMR014001703,MMR014001703,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,6,,20.371,97.024,
MMR014001704,3,မြို့နယ်,Township,ရွှေညောင်,Shwenyaung,shwenyaung-MMR014001704,MMR014001704,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,11,,20.76015,96.93614,
MMR014002701,3,မြို့နယ်,Township,ညောင်ရွှေ,Nyaungshwe,nyaungshwe-MMR014002701,MMR014002701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,42,,20.65957,96.93206,
MMR014002702,3,မြို့နယ်,Township,နန်းပန်,Nang Pang,nang-pang-MMR014002702,MMR014002702,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,4,,20.45493,96.90596,
MMR014003701,3,မြို့နယ်,Township,ဟိုပုံး,Hopong,hopong-MMR014003701,MMR014003701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,28,,20.79743,97.17024,
MMR014004701,3,မြို့နယ်,Township,ဆီဆိုင်,Hsihseng,hsihseng-MMR014004701,MMR014004701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,19,,20.16227,97.2519,
MMR014005701,3,မြို့နယ်,Township,ကလော,Kalaw,kalaw-MMR014005701,MMR014005701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,37,,20.62418,96.55864,
MMR014005702,3,မြို့နယ်,Township,အောင်ပန်း,Aungpan,aungpan-MMR014005702,MMR014005702,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,12,,20.66122,96.63584,
MMR014005703,3,မြို့နယ်,Township,ဟဲဟိုး,He Hoe,he-hoe-MMR014005703,MMR014005703,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,5,,20.7221,96.8239,
MMR014006701,3,မြို့နယ်,Township,ပင်းတယ,Pindaya,pindaya-MMR014006701,MMR014006701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,40,,20.94158,96.66279,
MMR014007701,3,မြို့နယ်,Township,ရွာငံ,Ywangan,ywangan-MMR014007701,MMR014007701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,32,,21.16282,96.44229,
MMR014008701,3,မြို့နယ်,Township,ရပ်စောက်,Lawksawk,lawksawk-MMR014008701,MMR014008701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,26,,21.24664,96.86518,
MMR014008702,3,မြို့နယ်,Township,အင်တော,Intaw,intaw-MMR014008702,MMR014008702,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,6,,21.63124,96.92252,
MMR014009701,3,မြို့နယ်,Township,ပင်လောင်း,Pinlaung,pinlaung-MMR014009701,MMR014009701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,35,,20.12439,96.78219,
MMR014009702,3,မြို့နယ်,Township,နောင်တရား,Naungtayar,naungtayar-MMR014009702,MMR014009702,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,3,,20.29326,96.75691,
MMR014009703,3,မြို့နယ်,Township,ပေါင်းလောင်း,Pawng Lawng,pawng-lawng-MMR014009703,MMR014009703,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,6,,19.98626,96.58254,
MMR014010701,3,မြို့နယ်,Township,ဖယ်ခုံ,Pekon,pekon-MMR014010701,MMR014010701,,MMR014D001,တောင်ကြီးခရိုင်,Taunggyi,,,,19,,19.86348,97.00831,
MMR014011701,3,မြို့နယ်,Township,လွိုင်လင်,Loilen,loilen-MMR014011701,MMR014011701,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,23,,20.92536,97.56581,
MMR014011702,3,မြို့နယ်,Township,ပင်လုံ,Pinlon,pinlon-MMR014011702,MMR014011702,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,4,,20.991,97.532,
MMR014012701,3,မြို့နယ်,Township,လဲချား,Laihka,laihka-MMR014012701,MMR014012701,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,23,,21.27024,97.66509,
MMR014013701,3,မြို့နယ်,Township,နမ့်စန်,Nansang,nansang-MMR014013701,MMR014013701,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,25,,20.88912,97.72022,
MMR014013702,3,မြို့နယ်,Township,ခိုလမ်,Kho Lam,kho-lam-MMR014013702,MMR014013702,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,6,,21.09887,98.10086,
MMR014014701,3,မြို့နယ်,Township,ကွန်ဟိန်း,Kunhing,kunhing-MMR014014701,MMR014014701,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,19,,21.301,98.424,
MMR014014702,3,မြို့နယ်,Township,ကာလိ,Kar Li,kar-li-MMR014014702,MMR014014702,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,6,,21.28872,98.53381,
MMR014015701,3,မြို့နယ်,Township,ကျေးသီး,Kyethi,kyethi-MMR014015701,MMR014015701,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,38,,21.92515,97.81933,
MMR014015702,3,မြို့နယ်,Township,မိုင်းနောင်,Mongnawng,mongnawng-MMR014015702,MMR014015702,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,5,,21.645,98.123,
MMR014016701,3,မြို့နယ်,Township,မိုင်းကိုင်,Mongkaing,mongkaing-MMR014016701,MMR014016701,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,29,,21.61149,97.52699,
MMR014017701,3,မြို့နယ်,Township,မိုင်းရှူး,Monghsu,monghsu-MMR014017701,MMR014017701,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,21,,21.90513,98.36044,
MMR014017702,3,မြို့နယ်,Township,မိုင်းစံ (မုန်းဆန်း),Mongsan (Hmonesan),mongsan-hmonesan-MMR014017702,MMR014017702,,MMR014D002,လွိုင်လင်ခရိုင်,Loilen,,,,3,,21.65989,98.36456,
MMR014018701,3,မြို့နယ်,Township,လင်းခေး,Langkho,langkho-MMR014018701,MMR014018701,,MMR014D003,လင်းခေးခရိုင်,Langkho,,,,22,,20.34222,98.00371,
MMR014018702,3,မြို့နယ်,Township,ဟိုမိန်း,Homein,homein-MMR014018702,MMR014018702,,MMR014D003,လင်းခေးခရိုင်,Langkho,,,,3,,19.769,97.979,
MMR014019701,3,မြို့နယ်,Township,မိုးနဲ,Mongnai,mongnai-MMR014019701,MMR014019701,,MMR014D003,လင်းခေးခရိုင်,Langkho,,,,20,,20.5136,97.8712,
MMR014019702,3,မြို့နယ်,Township,ကျိုင်းတောင်း,Kengtawng,kengtawng-MMR014019702,MMR014019702,,MMR014D003,လင်းခေးခရိုင်,Langkho,,,,7,,20.75728,98.29333,
MMR014020701,3,မြို့နယ်,Township,မောက်မယ်,Mawkmai,mawkmai-MMR014020701,MMR014020701,,MMR014D003,လင်းခေးခရိုင်,Langkho,,,,15,,20.2305,97.72369,
MMR014021701,3,မြို့နယ်,Township,မိုင်းပန်,Mongpan,mongpan-MMR014021701,MMR014021701,,MMR014D003,လင်းခေးခရိုင်,Langkho,,,,16,,20.3188,98.3541,
MMR014D001,2,ခရိုင်,District,တောင်ကြီးခရိုင်,Taunggyi,taunggyi-MMR014D001,MMR014D001,,MMR014,ရှမ်းပြည်နယ်,Shan,,,19,389,,20.6322,96.8577,
MMR014D002,2,ခရိုင်,District,လွိုင်လင်ခရိုင်,Loilen,loilen-MMR014D002,MMR014D002,,MMR014,ရှမ်းပြည်နယ်,Shan,,,12,202,,21.3759,97.978,
MMR014D003,2,ခရိုင်,District,လင်းခေးခရိုင်,Langkho,langkho-MMR014D003,MMR014D003,,MMR014,ရှမ်းပြည်နယ်,Shan,,,6,83,,20.3219,98.0375,
MMR015001701,3,မြို့နယ်,Township,လားရှိုး,Lashio,lashio-MMR015001701,MMR015001701,,MMR015D001,လားရှိုးခရိုင်,Lashio,,,,90,,22.95277,97.74747,
MMR015002701,3,မြို့နယ်,Township,သိန္နီ,Hseni,hseni-MMR015002701,MMR015002701,,MMR015D001,လားရှိုးခရိုင်,Lashio,,,,36,,23.3072,97.9736,
MMR015003701,3,မြို့နယ်,Township,မိုင်းရယ်,Mongyai,mongyai-MMR015003701,MMR015003701,,MMR015D001,လားရှိုးခရိုင်,Lashio,,,,31,,22.42762,98.039,
MMR015004701,3,မြို့နယ်,Township,တန့်ယန်း,Tangyan,tangyan-MMR015004701,MMR015004701,,MMR015D001,လားရှိုးခရိုင်,Lashio,,,,59,,22.4981,98.3968,
MMR015005701,3,မြို့နယ်,Township,ပန်ဆန်း (ပန်ခမ်း),Pangsang (Panghkam),pangsang-panghkam-MMR015005701,MMR015005701,,MMR015D007,မက်မန်းခရိုင်,Matman,,,,88,,22.17594,99.17044,
MMR015005702,3,မြို့နယ်,Township,မန်ကန်,Man Kan,man-kan-MMR015005702,MMR015005702,,MMR015D007,မက်မန်းခရိုင်,Matman,,,,3,,22.68954,98.59519,
MMR015009701,3,မြို့နယ်,Township,မူဆယ်,Muse,muse-MMR015009701,MMR015009701,,MMR015D002,မူဆယ်ခရိုင်,Muse,,,,73,,23.98989,97.90165,
MMR015009702,3,မြို့နယ်,Township,မုန်းကိုး,Monekoe,monekoe-MMR015009702,MMR015009702,,MMR015D002,မူဆယ်ခရိုင်,Muse,,,,7,,24.0998,98.3031,
MMR015009703,3,မြို့နယ်,Township,(မန်ဟျိုး) မန်ဟီးရိုး,Manhlyoe (Manhero),manhlyoe-manhero-MMR015009703,MMR015009703,,MMR015D002,မူဆယ်ခရိုင်,Muse,,,,3,,23.95176,97.80064,
MMR015009704,3,မြို့နယ်,Township,ပန်ဆိုင်း (ကြူကုတ်),Pang Hseng (Kyu Koke),pang-hseng-kyu-koke-MMR015009704,MMR015009704,,MMR015D002,မူဆယ်ခရိုင်,Muse,,,,5,,24.07548,98.06229,
MMR015010701,3,မြို့နယ်,Township,နမ့်ခမ်း,Namhkan,namhkan-MMR015010701,MMR015010701,,MMR015D002,မူဆယ်ခရိုင်,Muse,,,,58,,23.837,97.6818,
MMR015011701,3,မြို့နယ်,Township,ကွတ်ခိုင်,Kutkai,kutkai-MMR015011701,MMR015011701,,MMR015D002,မူဆယ်ခရိုင်,Muse,,,,81,,23.45921,97.94341,
MMR015011702,3,မြို့နယ်,Township,တာမိုးညဲ,Tarmoenye,tarmoenye-MMR015011702,MMR015011702,,MMR015D002,မူဆယ်ခရိုင်,Muse,,,,8,,23.57597,98.09862,
MMR015012701,3,မြို့နယ်,Township,ကျောက်မဲ,Kyaukme,kyaukme-MMR015012701,MMR015012701,,MMR015D003,ကျောက်မဲခရိုင်,Kyaukme,,,,85,,22.54172,97.03671,
MMR015012702,3,မြို့နယ်,Township,မိုင်းငေါ့,Mongngawt,mongngawt-MMR015012702,MMR015012702,,MMR015D003,ကျောက်မဲခရိုင်,Kyaukme,,,,5,,22.77316,96.98402,
MMR015012703,3,မြို့နယ်,Township,မိုင်းလုံ,Monglon,monglon-MMR015012703,MMR015012703,,MMR015D003,ကျောက်မဲခရိုင်,Kyaukme,,,,6,,22.7908,96.62431,
MMR015013701,3,မြို့နယ်,Township,နောင်ချို,Nawnghkio,nawnghkio-MMR015013701,MMR015013701,,MMR015D003,ကျောက်မဲခရိုင်,Kyaukme,,,,41,,22.33003,96.79895,
MMR015014701,3,မြို့နယ်,Township,သီပေါ,Hsipaw,hsipaw-MMR015014701,MMR015014701,,MMR015D003,ကျောက်မဲခရိုင်,Kyaukme,,,,78,,22.61894,97.2981,
MMR015015701,3,မြို့နယ်,Township,နမ္မတူ,Namtu,namtu-MMR015015701,MMR015015701,,MMR015D003,ကျောက်မဲခရိုင်,Kyaukme,,,,26,,23.09361,97.40049,
MMR015016701,3,မြို့နယ်,Township,နမ့်ဆန်,Namhsan,namhsan-MMR015016701,MMR015016701,,MMR015D003,ကျောက်မဲခရိုင်,Kyaukme,,,,33,,22.96407,97.16126,
MMR015017701,3,မြို့နယ်,Township,မိုးမိတ်,Mongmit,mongmit-MMR015017701,MMR015017701,,MMR015D008,မိုးမိတ်ခရိုင်,Mongmit,,,,32,,23.11422,96.66999,
MMR015018701,3,မြို့နယ်,Township,မဘိမ်း,Mabein,mabein-MMR015018701,MMR015018701,,MMR015D008,မိုးမိတ်ခရိုင်,Mongmit,,,,24,,23.47292,96.6292,
MMR015019701,3,မြို့နယ်,Township,မန်တုံ,Manton,manton-MMR015019701,MMR015019701,,MMR015D003,ကျောက်မဲခရိုင်,Kyaukme,,,,32,,23.24648,97.12222,
MMR015020701,3,မြို့နယ်,Township,ကွမ်းလုံ,Kunlong,kunlong-MMR015020701,MMR015020701,,MMR015D001,လားရှိုးခရိုင်,Lashio,,,,31,,23.41645,98.65053,
MMR015021701,3,မြို့နယ်,Township,ဟိုပန်,Hopang,hopang-MMR015021701,MMR015021701,,MMR015D006,ဟိုပန်ခရိုင်,Hopang,,,,64,,23.42544,98.75029,
MMR015021703,3,မြို့နယ်,Township,ပန်လုံ,Pan Lon,pan-lon-MMR015021703,MMR015021703,,MMR015D006,ဟိုပန်ခရိုင်,Hopang,,,,8,,23.25641,98.78571,
MMR015022701,3,မြို့နယ်,Township,လောက်ကိုင်,Laukkaing,laukkaing-MMR015022701,MMR015022701,,MMR015D005,လောက်ကိုင်ခရိုင်,Laukkaing,,,,39,,23.69163,98.76408,
MMR015022702,3,မြို့နယ်,Township,ချင်းရွှေဟော်,Chinshwehaw,chinshwehaw-MMR015022702,MMR015022702,,MMR015D005,လောက်ကိုင်ခရိုင်,Laukkaing,,,,6,,23.47557,98.82419,
MMR015023701,3,မြို့နယ်,Township,ကုန်းကြမ်း,Konkyan,konkyan-MMR015023701,MMR015023701,,MMR015D005,လောက်ကိုင်ခရိုင်,Laukkaing,,,,36,,23.82946,98.53934,
MMR015023702,3,မြို့နယ်,Township,Maw Hteik,Maw Hteik,maw-hteik-MMR015023702,MMR015023702,,MMR015D005,လောက်ကိုင်ခရိုင်,Laukkaing,,,,3,,24.09412,98.79679,
MMR015024701,3,မြို့နယ်,Township,မက်မန်း,Matman,matman-MMR015024701,MMR015024701,,MMR015D007,မက်မန်းခရိုင်,Matman,,,,30,,21.95417,98.87088,
MMR015301701,3,မြို့နယ်,Township,နမ့်တစ်,Nam Tit,nam-tit-MMR015301701,MMR015301701,,MMR015D331,မိုင်းမော-ဝအထူးဒေသ (၂),Mong Maw (Wa SAD),,,,5,,23.47584,98.86718,
MMR015D001,2,ခရိုင်,District,လားရှိုးခရိုင်,Lashio,lashio-MMR015D001,MMR015D001,,MMR014,ရှမ်းပြည်နယ်,Shan,,,5,247,,22.9204,98.1615,
MMR015D002,2,ခရိုင်,District,မူဆယ်ခရိုင်,Muse,muse-MMR015D002,MMR015D002,,MMR014,ရှမ်းပြည်နယ်,Shan,,,7,235,,23.8556,97.9702,
MMR015D003,2,ခရိုင်,District,ကျောက်မဲခရိုင်,Kyaukme,kyaukme-MMR015D003,MMR015D003,,MMR014,ရှမ်းပြည်နယ်,Shan,,,8,306,,22.7949,97.0533,
MMR015D005,2,ခရိုင်,District,လောက်ကိုင်ခရိုင်,Laukkaing,laukkaing-MMR015D005,MMR015D005,,MMR014,ရှမ်းပြည်နယ်,Shan,,,4,84,,23.7727,98.7311,
MMR015D006,2,ခရိုင်,District,ဟိုပန်ခရိုင်,Hopang,hopang-MMR015D006,MMR015D006,,MMR014,ရှမ်းပြည်နယ်,Shan,,,2,72,,23.3409,98.768,
MMR015D007,2,ခရိုင်,District,မက်မန်းခရိုင်,Matman,matman-MMR015D007,MMR015D007,,MMR014,ရှမ်းပြည်နယ်,Shan,,,3,121,,22.2732,98.8788,
MMR015D008,2,ခရိုင်,District,မိုးမိတ်ခရိုင်,Mongmit,mongmit-MMR015D008,MMR015D008,,MMR014,ရှမ်းပြည်နယ်,Shan,,,2,56,,23.2936,96.6496,
MMR015D331,2,ခရိုင်,District,မိုင်းမော-ဝအထူးဒေသ (၂),Mong Maw (Wa SAD),mong-maw-wa-sad-MMR015D331,MMR015D331,,MMR014,ရှမ်းပြည်နယ်,Shan,,,1,5,,23.4758,98.8672,
MMR016001701,3,မြို့နယ်,Township,ကျိုင်းတုံ,Kengtung,kengtung-MMR016001701,MMR016001701,,MMR016D001,ကျိုင်းတုံခရိုင်,Kengtung,,,,36,,21.29189,99.6036,
MMR016002701,3,မြို့နယ်,Township,မိုင်းခတ်,Mongkhet,mongkhet-MMR016002701,MMR016002701,,MMR016D001,ကျိုင်းတုံခရိုင်,Kengtung,,,,18,,21.7499,99.46377,
MMR016003701,3,မြို့နယ်,Township,မိုင်းယန်း,Mongyang,mongyang-MMR016003701,MMR016003701,,MMR016D001,ကျိုင်းတုံခရိုင်,Kengtung,,,,26,,21.84235,99.68711,
MMR016005701,3,မြို့နယ်,Township,မိုင်းလား,Mongla,mongla-MMR016005701,MMR016005701,,MMR016D001,ကျိုင်းတုံခရိုင်,Kengtung,,,,11,,21.6729,100.01867,
MMR016006701,3,မြို့နယ်,Township,မိုင်းဆတ်,Monghsat,monghsat-MMR016006701,MMR016006701,,MMR016D002,မိုင်းဆတ်ခရိုင်,Monghsat,,,,33,,20.50544,99.24724,
MMR016006702,3,မြို့နယ်,Township,မိုင်းခုတ်,Mongkhoke,mongkhoke-MMR016006702,MMR016006702,,MMR016D002,မိုင်းဆတ်ခရိုင်,Monghsat,,,,3,,20.74048,99.4636,
MMR016007701,3,မြို့နယ်,Township,မိုင်းပျဉ်း,Mongping,mongping-MMR016007701,MMR016007701,,MMR016D001,ကျိုင်းတုံခရိုင်,Kengtung,,,,32,,21.3502,99.026,
MMR016007702,3,မြို့နယ်,Township,တုံတာ,Tontar,tontar-MMR016007702,MMR016007702,,MMR016D001,ကျိုင်းတုံခရိုင်,Kengtung,,,,4,,21.33004,99.28781,
MMR016008701,3,မြို့နယ်,Township,မိုင်းတုံ,Mongton,mongton-MMR016008701,MMR016008701,,MMR016D002,မိုင်းဆတ်ခရိုင်,Monghsat,,,,20,,20.30351,98.90008,
MMR016008702,3,မြို့နယ်,Township,ပုံပါကျင်,Ponparkyin,ponparkyin-MMR016008702,MMR016008702,,MMR016D002,မိုင်းဆတ်ခရိုင်,Monghsat,,,,5,,19.8892,98.9382,
MMR016008703,3,မြို့နယ်,Township,မုံးထ,Hmone Hta,hmone-hta-MMR016008703,MMR016008703,,MMR016D002,မိုင်းဆတ်ခရိုင်,Monghsat,,,,3,,19.7979,98.56708,
MMR016009701,3,မြို့နယ်,Township,တာချီလိတ်,Tachileik,tachileik-MMR016009701,MMR016009701,,MMR016D003,တာချီလိတ်ခရိုင်,Tachileik,,,,24,,20.45304,99.88403,
MMR016009702,3,မြို့နယ်,Township,ကျိုင်းလပ်,Kenglat,kenglat-MMR016009702,MMR016009702,,MMR016D003,တာချီလိတ်ခရိုင်,Tachileik,,,,3,,20.867,100.534,
MMR016009703,3,မြို့နယ်,Township,တာလေ,Tarlay,tarlay-MMR016009703,MMR016009703,,MMR016D003,တာချီလိတ်ခရိုင်,Tachileik,,,,4,,20.71262,100.09307,
MMR016010701,3,မြို့နယ်,Township,မိုင်းဖြတ်,Monghpyak,monghpyak-MMR016010701,MMR016010701,,MMR016D003,တာချီလိတ်ခရိုင်,Tachileik,,,,25,,20.87804,99.92333,
MMR016011701,3,မြို့နယ်,Township,မိုင်းယောင်း,Mongyawng,mongyawng-MMR016011701,MMR016011701,,MMR016D003,တာချီလိတ်ခရိုင်,Tachileik,,,,29,,21.1807,100.3579,
